rentree;Rentree universitaire;niv_geo;reg_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissemen;sexe;sexe_de_l_etudiant;Nombre total d’étudiants inscrits;A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2009;2009-10;Région;Provence-Alpes-Côte d'Azur;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;624.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2009;2009-10;Région;Provence-Alpes-Côte d'Azur;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;3991.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2009;2009-10;Région;Provence-Alpes-Côte d'Azur;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;60.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2009;2009-10;Région;Provence-Alpes-Côte d'Azur;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;5417.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2009;2009-10;Région;Provence-Alpes-Côte d'Azur;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;74906.0;oui;3469;oui;952.0;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2009;2009-10;Région;Provence-Alpes-Côte d'Azur;UNIV;Universités;PU;Établissements publics;2;Feminin;61976.0;oui;3469;oui;620.0;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2009;2009-10;Région;Corse;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;42.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R94;R94;;;
2009;2009-10;Région;Corse;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;59.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R94;R94;;;
2009;2009-10;Région;;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;29.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R99;R99;;;
2009;2009-10;Région;;UNIV;Universités;PU;Établissements publics;1;Masculin;11.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R99;R99;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;80.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;99.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;44.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;40.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;11.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2866.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;366.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Guadeloupe;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;35.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;60.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;28.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;504.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;138.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;269.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;188.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;5219.0;oui;78;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;UNIV;Universités;PU;Établissements publics;2;Feminin;3467.0;oui;78;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Guadeloupe;UNIV;Universités;PU;Établissements publics;1;Masculin;2107.0;oui;28;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2009;2009-10;Région;Martinique;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;152.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Martinique;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;52.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Martinique;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;62.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Martinique;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;223.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Martinique;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;36.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Martinique;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;647.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Martinique;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;236.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Région;Guyane;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;909.0;oui;88;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2009;2009-10;Région;La Réunion;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;135.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2009;2009-10;Région;La Réunion;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;94.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2009;2009-10;Région;La Réunion;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;630.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2009;2009-10;Région;La Réunion;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;191.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2009;2009-10;Région;La Réunion;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;9997.0;oui;224;oui;64.0;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2009;2009-10;Région;La Réunion;UNIV;Universités;PU;Établissements publics;1;Masculin;4334.0;oui;241;oui;47.0;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2009;2009-10;Région;Île-de-France;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;9733.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;1952.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;10451.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;2761.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;ENS;Écoles normales supérieures (ENS);PU;Établissements publics;1;Masculin;1377.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;2528.0;non;;oui;2528.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;10937.0;non;;oui;10937.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;15461.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;5564.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;286024.0;oui;7635;oui;3286.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;204472.0;oui;10156;oui;10041.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Île-de-France;UNIV;Universités;PU;Établissements publics;1;Masculin;145858.0;oui;10156;oui;1808.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2009;2009-10;Région;Centre-Val de Loire;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;917.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1336.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;814.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;69.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;2013.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;2330.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;3.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;2871.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Centre-Val de Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;837.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;63.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;182.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;138.0;non;;oui;138.0;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1093.0;non;;oui;1093.0;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2010;2010-11;Région;Occitanie;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;5252.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2010;2010-11;Région;Occitanie;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;3534.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2010;2010-11;Région;Occitanie;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;13952.0;non;;oui;1222.0;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2010;2010-11;Région;Auvergne-Rhône-Alpes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;4455.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R84;R84;;;
2010;2010-11;Région;Auvergne-Rhône-Alpes;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;889.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R84;R84;;;
2010;2010-11;Région;Grand Est;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;494.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;3023.0;non;;oui;3023.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;INP;Instituts nationaux polytechniques (INP);PU;Établissements publics;1;Masculin;2277.0;non;;oui;1795.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;7392.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;8294.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;2753.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;11367.0;non;;oui;117.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;8296.0;non;;oui;615.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Grand Est;UNIV;Universités;PU;Établissements publics;2;Feminin;65724.0;oui;4882;oui;1001.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2010;2010-11;Région;Pays de la Loire;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;1030.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2010;2010-11;Région;Pays de la Loire;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;2535.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2010;2010-11;Région;Pays de la Loire;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;36.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2010;2010-11;Région;Pays de la Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;467.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2010;2010-11;Région;Pays de la Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;1358.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
